id,title,genre_ids,overview,release_date,vote_average,vote_count,poster_path,original_language,cast,director
12,Finding Nemo,None,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",2003-05-30,7.817,19779,/eHuGQ10FUzK1mdOY69wF5pGgEf5.jpg,en,"['Albert Brooks', 'Ellen DeGeneres', 'Alexander Gould']",Andrew Stanton
1125,Dreamgirls,None,"A trio of female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way.",2006-12-25,6.725,1039,/sG5JyOj8Spe13QkNJMH8b5kzQUh.jpg,en,"['Jamie Foxx', 'Beyoncé', 'Eddie Murphy']",Bill Condon
293310,Citizenfour,None,"In June 2013, Laura Poitras and reporter Glenn Greenwald flew to Hong Kong for the first of many meetings with Edward Snowden. She brought her camera with her.",2014-10-10,7.741,1333,/nOVhX69EAxtSKEEnr5UcSd5UVci.jpg,en,"['Edward Snowden', 'Glenn Greenwald', 'Laura Poitras']",Laura Poitras
128298,Chicago,None,"Based on a true story, two-timing boozing wife Roxie Hart kills her lover in cold blood after he leaves her, and finagles her way out being indicted. The basis for Kander/Ebb's 1975 Broadway musical of the same name and its Oscar-winning 2002 film adaptation.",1927-12-23,5.7,20,/wHhy6wzhEo6zRA0NKWWD7K1jXUu.jpg,en,"['Phyllis Haver', 'Victor Varconi', 'Virginia Bradford']",Frank Urson
1430,Bowling for Columbine,None,"This is not a film about gun control. It is a film about the fearful heart and soul of the United States, and the 280 million Americans lucky enough to have the right to a constitutionally protected Uzi. From a look at the Columbine High School security camera tapes to the home of Oscar-winning NRA President Charlton Heston, from a young man who makes homemade napalm with The Anarchist's Cookbook to the murder of a six-year-old girl by another six-year-old. Bowling for Columbine is a journey through the US, through our past, hoping to discover why our pursuit of happiness is so riddled with violence.",2002-10-09,7.525,1606,/5AlgeysilsfLdEwlTlYO7fqgsLn.jpg,en,"['Michael Moore', 'George H. W. Bush', 'George W. Bush']",Michael Moore
160588,Blue Jasmine,None,"After experiencing a traumatic misfortune, Jasmine French, a wealthy woman from New York, moves to San Francisco to live with her foster sister Ginger and the firm purpose of getting a new life, but she will be haunted by anxiety and memories of the past.",2013-08-01,6.986,3508,/nsj0RLRI10351uYMoAKPur6Derd.jpg,en,"['Cate Blanchett', 'Sally Hawkins', 'Alec Baldwin']",Woody Allen
10740,Birth,None,"It took Anna 10 years to recover from the death of her husband, Sean, but now she's on the verge of marrying her boyfriend, Joseph, and finally moving on. However, on the night of her engagement party, a young boy named Sean turns up, saying he is her dead husband reincarnated. At first she ignores the child, but his knowledge of her former husband's life is uncanny, leading her to believe that he might be telling the truth.",2004-10-29,6.009,702,/g4EeAqrwvi2rIC9bt9pCiiLE2Xp.jpg,en,"['Nicole Kidman', 'Cameron Bright', 'Danny Huston']",Jonathan Glazer
346698,Barbie,None,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.",2023-06-18,6.971,10116,/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,en,"['Margot Robbie', 'Ryan Gosling', 'America Ferrera']",Greta Gerwig
530723,Bad Education,None,"A superintendent of a school district works for the betterment of the student’s education when an embezzlement scheme is discovered, threatening to destroy everything.",2019-09-08,6.734,704,/gizz5FphOtfSnLaGpRALOZgILd5.jpg,en,"['Hugh Jackman', 'Allison Janney', 'Geraldine Viswanathan']",Cory Finley
19995,Avatar,None,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",2009-12-15,7.59,32416,/kyeqWdyUXW608qlYkRqosgbbJyK.jpg,en,"['Sam Worthington', 'Zoe Saldaña', 'Sigourney Weaver']",James Cameron
1579,Apocalypto,None,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",2006-12-07,7.591,5818,/cRY25Q32kDNPFDkFkxAs6bgCq3L.jpg,en,"['Rudy Youngblood', 'Raoul Max Trujillo', 'Gerardo Taracena']",Mel Gibson
424277,Annette,None,"The story of Henry, a stand-up comedian with a fierce sense of humour and Ann, a singer of international renown. In the spotlight, they are the perfect couple, healthy, happy, and glamourous. The birth of their first child, Annette, a mysterious girl with an exceptional destiny, will change their lives.",2021-07-07,6.7,706,/4FTnypxpGltJdIARrfFsP31pGTp.jpg,fr,"['Adam Driver', 'Marion Cotillard', 'Simon Helberg']",Leos Carax
49046,Im Westen nichts Neues,None,"Paul Baumer and his friends Albert and Muller, egged on by romantic dreams of heroism, voluntarily enlist in the German army. Full of excitement and patriotic fervour, the boys enthusiastically march into a war they believe in. But once on the Western Front, they discover the soul-destroying horror of World War I.",2022-10-07,7.7,4232,/2IRjbi9cADuDMKmHdLK7LaqQDKA.jpg,de,"['Felix Kammerer', 'Albrecht Schuch', 'Aaron Hilmer']",Edward Berger
994108,All of Us Strangers,None,"One night in his near-empty tower block in contemporary London, Adam has a chance encounter with a mysterious neighbor Harry, which punctures the rhythm of his everyday life.",2023-12-22,7.449,867,/aviJMFZSnnCAsCVyJGaPNx4Ef3i.jpg,en,"['Andrew Scott', 'Paul Mescal', 'Carter John Grout']",Andrew Haigh
170,28 Days Later,None,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",2002-10-31,7.2,7583,/sQckQRt17VaWbo39GIu0TMOiszq.jpg,en,"['Cillian Murphy', 'Naomie Harris', 'Brendan Gleeson']",Danny Boyle
2750,24 Hour Party People,None,"Manchester, 1976. Tony Wilson is an ambitious but frustrated local TV news reporter looking for a way to make his mark. After witnessing a life-changing concert by a band known as the Sex Pistols, he persuades his station to televise one of their performances, and soon Manchester's punk groups are clamoring for him to manage them. Riding the wave of a musical revolution, Wilson and his friends create the legendary Factory Records label and The Hacienda club.",2002-02-13,6.959,474,/8f50NQ1wz6hdxfCISCPV8XQ6DII.jpg,en,"['Steve Coogan', 'Paddy Considine', 'Sean Harris']",Michael Winterbottom
407806,13th,None,An in-depth look at the prison system in the United States and how it reveals the nation's history of racial inequality.,2016-10-07,7.886,759,/tcKNWD6IFPPsvkpvyZ548naz0is.jpg,en,"['Jelani Cobb', 'Angela Davis', 'Henry Louis Gates, Jr.']",Ava DuVernay
2757,Adaptation.,None,"Charlie Kaufman is a confused L.A. screenwriter overwhelmed by feelings of inadequacy, sexual frustration, self-loathing, and by the screenwriting ambitions of his freeloading twin brother Donald. While struggling to adapt ""The Orchid Thief,"" by Susan Orlean, Kaufman's life spins from pathetic to bizarre. The lives of Kaufman, Orlean's book, become strangely intertwined as each one's search for passion collides with the others'.",2002-12-06,7.352,2588,/ffEmHQAiD0m5dEQ6rlsuA9vlllW.jpg,en,"['Nicolas Cage', 'Meryl Streep', 'Chris Cooper']",Spike Jonze
77,Memento,None,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",2000-10-11,8.2,15405,/fKTPH2WvH8nHTXeBYBVhawtRqtR.jpg,en,"['Guy Pearce', 'Carrie-Anne Moss', 'Joe Pantoliano']",Christopher Nolan
817758,TÁR,None,"As celebrated conductor Lydia Tár starts rehearsals for a career-defining symphony, the consequences of her past choices begin to echo in the present.",2022-09-23,7.095,1377,/dRVAlaU0vbG6hMf2K45NSiIyoUe.jpg,en,"['Cate Blanchett', 'Nina Hoss', 'Noémie Merlant']",Todd Field
161,Ocean's Eleven,None,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",2001-12-07,7.448,11943,/hQQCdZrsHtZyR6NbKH2YyCqd2fR.jpg,en,"['George Clooney', 'Brad Pitt', 'Andy García']",Steven Soderbergh
2062,Ratatouille,None,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",2007-06-28,7.83,17649,/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg,en,"['Patton Oswalt', 'Ian Holm', 'Lou Romano']",Brad Bird
44214,Black Swan,None,"The story of Nina, a ballerina in a New York City ballet company whose life, like all those in her profession, is completely consumed with dance. She lives with her retired ballerina mother Erica who zealously supports her daughter's professional ambition. When artistic director Thomas Leroy decides to replace prima ballerina Beth MacIntyre for the opening production of their new season, Swan Lake, Nina is his first choice.",2010-12-03,7.687,14900,/viWheBd44bouiLCHgNMvahLThqx.jpg,en,"['Natalie Portman', 'Mila Kunis', 'Vincent Cassel']",Darren Aronofsky
8699,Anchorman: The Legend of Ron Burgundy,None,"It's the 1970s and San Diego anchorman Ron Burgundy is the top dog in local TV, but that's all about to change when ambitious reporter Veronica Corningstone arrives as a new employee at his station.",2004-06-28,6.696,4323,/mhZIcRePT7U8viFQVjt1ZjYIsR4.jpg,en,"['Will Ferrell', 'Christina Applegate', 'Paul Rudd']",Adam McKay
49047,Gravity,None,"Dr. Ryan Stone, a brilliant medical engineer, is on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",2013-10-03,7.163,15686,/kZ2nZw8D681aphje8NJi8EfbL1U.jpg,en,"['Sandra Bullock', 'George Clooney', 'Ed Harris']",Alfonso Cuarón
326382,Zama,None,"In a remote South American colony in the late 18th century, officer Zama of the Spanish crown waits in vain for a transfer to a more prestigious location. He suffers small humiliations and petty politicking as he increasingly succumbs to lust and paranoia.",2017-09-28,6.623,158,/kpp9R6iYKSIXxfyW0feVYrk0jsg.jpg,es,"['Daniel Giménez Cacho', 'Lola Dueñas', 'Matheus Nachtergaele']",Lucrecia Martel
5817,Du levande,None,"In the Swedish city of Lethe, people from different walks of life take part in a series of short, deadpan vignettes that rush past. Some are just seconds long, none longer than a couple of minutes. A young woman remembers a fantasy honeymoon with a rock guitarist. A man awakes from a dream about bomber planes. A businessman boasts about success while being robbed by a pickpocket, and so on. The absurdist collection is accompanied by Dixieland jazz and similar music.",2007-09-21,7.091,243,/j4FAPvqjqUvs1YrQi76p6fIDRUB.jpg,sv,"['Håkan Angser', 'Eric Bäckman', 'Patrik Anders Edgren']",Roy Andersson
883083,You Won't Be Alone,None,"In an isolated mountain village in 19th century Macedonia, a young feral witch accidentally kills a peasant. She assumes the peasant's shape to see what life is like in her skin, igniting a deep seated curiosity to experience life inside the bodies of others.",2022-04-01,6.616,322,/e3qe1OtlziZGHhdG3a2TvfWK5GQ.jpg,mk,"['Sara Klimoska', 'Anamaria Marinca', 'Alice Englert']",Goran Stolevski
398181,You Were Never Really Here,None,"A traumatized veteran, unafraid of violence, tracks down missing girls for a living. When a job spins out of control, his nightmares begin to overtake him, and a conspiracy is uncovered—leading to what may be his death trip or his awakening.",2017-11-08,6.5,2885,/nx4lUyQNEzJowcF55VAP0TQEaX0.jpg,en,"['Joaquin Phoenix', 'Judith Roberts', 'Ekaterina Samsonov']",Lynne Ramsay
14295,You Can Count on Me,None,"A single mother's life is thrown into turmoil after her struggling, rarely-seen younger brother returns to town.",2000-11-17,6.8,320,/7mGFmij1FZD5eUnNwvUjmpqrDl6.jpg,en,"['Laura Linney', 'Mark Ruffalo', 'Matthew Broderick']",Kenneth Lonergan
975773,Wicked Little Letters,None,"When the denizens of Littlehampton – including conservative Edith – begin receiving letters full of hilarious profanities, rowdy Irish migrant Rose is charged with the crime. Suspecting something amiss, the town's women band together to investigate.",2024-02-23,6.951,528,/scAU7YudKNVeZlOfgSEWntAUSJ.jpg,en,"['Olivia Colman', 'Jessie Buckley', 'Anjana Vasan']",Thea Sharrock
267999,Fehér Isten,None,"13 year old Lili fights to protect her dog Hagen, and is devastated when her father sets Hagen free on the streets. Still innocently believing love can conquer any difficulty, Lili sets out to save her dog. Failing in his desperate efforts to find his beloved owner, Hagen joins a canine revolt leading a revolution against their human abusers.",2014-06-12,6.66,347,/jT9IjPwA5aIYlgvC55VxJOLc0sI.jpg,hu,"['Zsófia Psotta', 'Luke', 'Body']",Kornél Mundruczó
1323426,Sepi,None,"A teenager who gets annoyed when asked to help with household chores and wants to live alone as soon as possible. However, the reality of living alone doesn't match their expectations.",,0.0,0,/ab8KPiNO7GuWnn49dYOrT2Fgu21.jpg,id,"['Harumi Vardhan', 'Jordy Algifahri']",Fhatih Gusthiean
1088,Whale Rider,None,"A contemporary story of love, rejection, and triumph as a young Maori girl fights to fulfill a destiny her grandfather refuses to recognize.",2003-01-30,7.062,420,/1ZQSkyEDRJdk6TCAThBojB5hJcK.jpg,en,"['Keisha Castle-Hughes', 'Rawiri Paratene', 'Vicky Haughton']",Niki Caro
